"filename", "language", "AL", "Markdown", "HTTP", "Batch", "JSON", "alapp", "XML", "comment", "blank", "total"
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table ext\SalesShipmentHeader.TableExt.al", "AL", 18, 0, 0, 0, 0, 0, 0, 10, 3, 31
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table ext\SalesShipmentLine.TableExt.al", "AL", 60, 0, 0, 0, 0, 0, 0, 14, 5, 79
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table ext\TariffNumber.TableExt.al", "AL", 11, 0, 0, 0, 0, 0, 0, 6, 6, 23
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table ext\UserSetup.TableExt.al", "AL", 10, 0, 0, 0, 0, 0, 0, 8, 5, 23
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table ext\ValueEntry.TableExt.al", "AL", 11, 0, 0, 0, 0, 0, 0, 8, 0, 19
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table ext\WarehouseEmployee.TableExt.al", "AL", 10, 0, 0, 0, 0, 0, 0, 6, 6, 22
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table ext\WarehouseShipmentHeader.TableExt.al", "AL", 32, 0, 0, 0, 0, 0, 0, 9, 5, 46
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\AddressList.Table.al", "AL", 87, 0, 0, 0, 0, 0, 0, 6, 9, 102
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\BarCodesTmpSC.Table.al", "AL", 17, 0, 0, 0, 0, 0, 0, 9, 5, 31
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\CampaignStatistics.Table.al", "AL", 143, 0, 0, 0, 0, 0, 0, 13, 7, 163
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\DocumentLines.Table.al", "AL", 121, 0, 0, 0, 0, 0, 0, 6, 2, 129
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\ExtSalesLines.Table.al", "AL", 103, 0, 0, 0, 0, 0, 0, 0, 11, 114
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\FieldSelectionTable.Table.al", "AL", 29, 0, 0, 0, 0, 0, 0, 3, 7, 39
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\IICTrackingTmpSC.Table.al", "AL", 58, 0, 0, 0, 0, 0, 0, 10, 7, 75
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\InventoryJournalStatus.Table.al", "AL", 61, 0, 0, 0, 0, 0, 0, 24, 14, 99
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\InventoryMapShelfSC.Table.al", "AL", 25, 0, 0, 0, 0, 0, 0, 10, 9, 44
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\InventoryRessourceID.Table.al", "AL", 21, 0, 0, 0, 0, 0, 0, 9, 8, 38
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\MandatoryFieldSetup.Table.al", "AL", 120, 0, 0, 0, 0, 0, 0, 24, 14, 158
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\MandatoryFieldSetup2.Table.al", "AL", 166, 0, 0, 0, 0, 0, 0, 44, 21, 231
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\MapCustomerSalesPerson.Table.al", "AL", 32, 0, 0, 0, 0, 0, 0, 10, 5, 47
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\PriceListSourceData.Table.al", "AL", 0, 0, 0, 0, 0, 0, 0, 35, 4, 39
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\ProdContllingRoutingLinesTMP.Table.al", "AL", 156, 0, 0, 0, 0, 0, 0, 9, 4, 169
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\ProdControllingItemMap.Table.al", "AL", 25, 0, 0, 0, 0, 0, 0, 6, 9, 40
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\ProdControllingLinesTMP.Table.al", "AL", 135, 0, 0, 0, 0, 0, 0, 9, 3, 147
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\ProdControllingPanPlan.Table.al", "AL", 120, 0, 0, 0, 0, 0, 0, 16, 4, 140
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\ProdControllingRoutes.Table.al", "AL", 124, 0, 0, 0, 0, 0, 0, 9, 8, 141
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\RecursiveBOMtemp.Table.al", "AL", 201, 0, 0, 0, 0, 0, 0, 17, 19, 237
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\SalesComparisonData.Table.al", "AL", 112, 0, 0, 0, 0, 0, 0, 11, 4, 127
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\SalesLineTMP.Table.al", "AL", 154, 0, 0, 0, 0, 0, 0, 13, 7, 174
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\SalesOrderLineTemp.Table.al", "AL", 41, 0, 0, 0, 0, 0, 0, 5, 5, 51
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\SalespriceListTMP.Table.al", "AL", 150, 0, 0, 0, 0, 0, 0, 0, 8, 158
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\ScanpanAPISetup.Table.al", "AL", 44, 0, 0, 0, 0, 0, 0, 6, 11, 61
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\ShippingAgentDistribution.Table.al", "AL", 69, 0, 0, 0, 0, 0, 0, 10, 11, 90
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\UserSettingsPage.Table.al", "AL", 106, 0, 0, 0, 0, 0, 0, 7, 23, 136
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\VATEntriesBaseAmtSum.Table.al", "AL", 70, 0, 0, 0, 0, 0, 0, 5, 7, 82
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\src\table\WMSPickBinBalanceTMP.Table.al", "AL", 51, 0, 0, 0, 0, 0, 0, 9, 4, 64
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\translations\SCANPAN CODEBASE Internal Development.da-DK.xlf", "XML", 0, 0, 0, 0, 0, 0, 15944, 0, 0, 15944
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\translations\SCANPAN CODEBASE Internal Development.en-GB.xlf", "XML", 0, 0, 0, 0, 0, 0, 15880, 0, 0, 15880
"c:\Users\jh\OneDrive - Scanpan\Scanpan (7.1.2015)\Development\SCANPAN Internal CodeBase - BC_DRIFT\translations\SCANPAN CODEBASE Internal Development.g.xlf", "XML", 0, 0, 0, 0, 0, 0, 13214, 0, 0, 13214
"Total", "-", 26477, 4, 329, 11, 142, 20821, 45038, 5296, 4146, 102264
